"fulcrum_id","latitude","longitude","geometry","address_sub_thoroughfare","address_thoroughfare","address_suite","address_locality","address_sub_admin_area","address_admin_area","address_postal_code","address_full","RevGeoAddr","RevGeoAddrLat","RevGeoAddrLon","DIST2RevGeo","e911address","e911dist"
"57b9d604-251e-4e7c-80f8-bec251075eb0",33.89400709,-117.8207202,"POINT (-117.8207202 33.89400709)","17922-17968","Imperial Hwy","","Yorba Linda","","CA",92886,"17922-17968 Imperial Hwy Yorba Linda CA 92886","17940-17998 Imperial Hwy, Yorba Linda, CA 92886, USA",33.8875841,-117.8128128,1021.07910935779,"17985 Imperial Hwy, Yorba Linda, CA 92886, USA",0.0205367540696634
"37becdae-6005-43ad-91ae-330fceeb2fbf",33.89088383,-117.8162165,"POINT (-117.8162165 33.89088383)","18206","Imperial Hwy","","Yorba Linda","","CA",92886,"18206 Imperial Hwy Yorba Linda CA 92886","18206 CA-90, Yorba Linda, CA 92886, USA",33.8904694,-117.8157676,61.9469581959477,NA,NA
"d1b453b2-106a-422c-9efa-daa23cab312a",33.89582439,-117.8158169,"POINT (-117.8158169 33.89582439)","","West side of Plumosa Drive, just South of Cari Ln, across from Mabel Paine Elementary School's parking lot","","Yorba Linda","","CA",92886,"West side of Plumosa Drive, just South of Cari Ln, across from Mabel Paine Elementary School's parking lot Yorba Linda CA 92886","4501 Plumosa Dr, Yorba Linda, CA 92886, USA",33.895697,-117.815966,19.7449792418299,NA,NA
"9e05956a-8d59-4b17-84a0-da8cc8495975",33.89936492,-117.8166222,"POINT (-117.8166222 33.89936492)","18100-18238","Bastanchury Rd","","Yorba Linda","","CA",92886,"18100-18238 Bastanchury Rd Yorba Linda CA 92886","18090-18194 Bastanchury Rd, Yorba Linda, CA 92886, USA",33.8994239,-117.8158046,75.9051883410606,"18152 Bastanchury Rd, Yorba Linda, CA 92886, USA",0.00685905177018743
"ee1aa8b2-84d7-4e04-b1ec-593da97fb1c6",33.90548241,-117.8176843,"POINT (-117.8176843 33.90548241)","","Lakeview Ave","","Yorba Linda","","CA",92886,"Lakeview Ave Yorba Linda CA 92886","Lakeview Ave, Yorba Linda, CA 92886, USA",33.886312,-117.8130424,2169.32069105074,NA,NA
"3516c1bc-df4d-47cd-a274-374d7a6535c5",33.87985711,-117.7863756,"POINT (-117.7863756 33.87985711)","5623-5753","Fairmont Blvd","","Yorba Linda","","CA",92886,"5623-5753 Fairmont Blvd Yorba Linda CA 92886","5623-5649 Fairmont Blvd, Yorba Linda, CA 92886, USA",33.8798338,-117.7861239,23.4290447035282,"5636 Fairmont Blvd, Yorba Linda, CA 92886, USA, 5637 Fairmont Blvd, Yorba Linda, CA 92886, USA",0.0125508677868937
"6836b201-e99c-4a75-bb6c-dc5d38bd21a6",33.88121945,-117.7813691,"POINT (-117.7813691 33.88121945)","10224-11248","Paseo de Las Palomas","","Yorba Linda","","CA",92887,"10224-11248 Paseo de Las Palomas Yorba Linda CA 92887","1039 Paseo De Las Palomas, Yorba Linda, CA 92887, USA",33.8812896,-117.7804376,86.5265687468248,NA,NA
"94496d0d-9eea-4dda-9a1f-e5249047c3ee",33.89348611,-117.782557,"POINT (-117.782557 33.89348611)","4601","Via de la Luna","","Yorba Linda","","CA",92886,"4601 Via de la Luna Yorba Linda CA 92886","4601 V�a De La Luna, Yorba Linda, CA 92886, USA",33.8934181,-117.7828067,24.2979393832318,NA,NA
"29822984-ed05-4920-ba4b-1cd74350d252",33.89805513,-117.7814348,"POINT (-117.7814348 33.89805513)","20140-20348","Bastanchury Rd","","Yorba Linda","","CA",92886,"20140-20348 Bastanchury Rd Yorba Linda CA 92886","Bastanchury Rd, Yorba Linda, CA 92886, USA",33.8995757,-117.8108375,2724.80397503227,NA,NA
"1dcfdfcb-92fc-4130-8551-75f2f68f8de2",33.89966014,-117.8111667,"POINT (-117.8111667 33.89966014)","18543-18599","Bastanchury Rd","","Yorba Linda","","CA",92886,"18543-18599 Bastanchury Rd Yorba Linda CA 92886","18352 Bastanchury Rd, Yorba Linda, CA 92886, USA",33.899201,-117.8125706,139.481577528514,NA,NA
"67b5b2af-f65a-42e8-ad07-2b47fe7d12a0",33.9036301,-117.8117767,"POINT (-117.8117767 33.9036301)","","Lakeview Ave","","Yorba Linda","","CA",92886,"Lakeview Ave Yorba Linda CA 92886","Lakeview Ave, Yorba Linda, CA 92886, USA",33.886312,-117.8130424,1924.50957065719,NA,NA
"7dbd9bbb-e000-4ca2-a585-107cb1abe53f",33.90527119,-117.8143547,"POINT (-117.8143547 33.90527119)","","Lakeview Ave","","Yorba Linda","","CA",92886,"Lakeview Ave Yorba Linda CA 92886","Lakeview Ave, Yorba Linda, CA 92886, USA",33.886312,-117.8130424,2106.47750215141,NA,NA
"13021472-1729-4adc-ab1f-3b59d140e042",33.89436395,-117.8027852,"POINT (-117.8027852 33.89436395)","4385-4641","Ohio St","","Yorba Linda","","CA",92886,"4385-4641 Ohio St Yorba Linda CA 92886","4492-4498 Ohio St, Yorba Linda, CA 92886, USA",33.8940772,-117.8027066,32.62701374763,"4496 Ohio St, Yorba Linda, CA 92886, USA",0.01331938214042
"6a203a59-65b9-4c57-9e96-499373969ede",33.89731342,-117.8027749,"POINT (-117.8027749 33.89731342)","","Ohio Street","","Yorba Linda","","CA",92886,"Ohio Street Yorba Linda CA 92886","4242-4248 Ohio St, Yorba Linda, CA 92886, USA",33.8972814,-117.8028248,5.82388438539148,"4246 Ohio St, Yorba Linda, CA 92886, USA",0.00522227677799641
"74bcd4c8-52e8-40dd-b561-63db638d655b",33.89639983,-117.8072192,"POINT (-117.8072192 33.89639983)","4441","Avocado Ave","","Yorba Linda","","CA",92886,"4441 Avocado Ave Yorba Linda CA 92886","4441 Avocado Ave, Yorba Linda, CA 92886, USA",33.896453,-117.807406,18.2571907506313,NA,NA
"82eef687-4387-4aa0-9e0c-d979e990a8f0",33.89150861,-117.8419971,"POINT (-117.8419971 33.89150861)","16742","Oakhurst Cir","","Yorba Linda","","CA",92886,"16742 Oakhurst Cir Yorba Linda CA 92886","16742 Oakhurst Cir, Yorba Linda, CA 92886, USA",33.8914146,-117.8421667,18.8377284681496,NA,NA
"1ff051a4-3339-4aeb-9953-e94dff53dd2e",33.89684399,-117.8420875,"POINT (-117.8420875 33.89684399)","16752","Loie St","","Yorba Linda","","CA",92886,"16752 Loie St Yorba Linda CA 92886","16751 Loie St, Yorba Linda, CA 92886, USA",33.89711,-117.8424036,41.5387528984108,NA,NA
"3530a6f3-e1c4-4b51-8e1e-2963a236723c",33.88833581,-117.8348798,"POINT (-117.8348798 33.88833581)","17128-17140","Yorba Linda Blvd","","Yorba Linda","","CA",92886,"17128-17140 Yorba Linda Blvd Yorba Linda CA 92886","17132 Yorba Linda Blvd, Yorba Linda, CA 92886, USA",33.8880683,-117.8349471,30.3185680132749,NA,NA
